Time,Hour,consumption,con_states
2016-09-10 15:00:00+00:00,15,0.472,0.5
2016-09-10 16:00:00+00:00,16,0.352,0.25
2016-09-10 17:00:00+00:00,17,0.432,0.5
2016-09-10 18:00:00+00:00,18,1.672,1.75
2016-09-10 19:00:00+00:00,19,0.44,0.5
2016-09-10 20:00:00+00:00,20,7.368,7.25
2016-09-10 21:00:00+00:00,21,0.48,0.5
2016-09-10 22:00:00+00:00,22,0.36,0.25
2016-09-10 23:00:00+00:00,23,0.344,0.25
2016-09-11 00:00:00+00:00,0,0.48,0.5
2016-09-11 01:00:00+00:00,1,0.4,0.5
2016-09-11 02:00:00+00:00,2,0.336,0.25
2016-09-11 03:00:00+00:00,3,3.559999999999999,3.5
2016-09-11 04:00:00+00:00,4,2.344,2.25
2016-09-11 05:00:00+00:00,5,0.432,0.5
2016-09-11 06:00:00+00:00,6,2.976,3.0
2016-09-11 07:00:00+00:00,7,0.512,0.5
2016-09-11 08:00:00+00:00,8,0.376,0.5
2016-09-11 09:00:00+00:00,9,0.328,0.25
2016-09-11 10:00:00+00:00,10,6.192,6.25
2016-09-11 11:00:00+00:00,11,0.512,0.5
2016-09-11 12:00:00+00:00,12,0.36,0.25
2016-09-11 13:00:00+00:00,13,0.44,0.5
2016-09-11 14:00:00+00:00,14,0.448,0.5
2016-09-11 15:00:00+00:00,15,0.568,0.5
2016-09-11 16:00:00+00:00,16,2.832,2.75
2016-09-11 17:00:00+00:00,17,1.7919999999999991,1.75
2016-09-11 18:00:00+00:00,18,1.3359999999999992,1.25
2016-09-11 19:00:00+00:00,19,4.008,4.0
2016-09-11 20:00:00+00:00,20,4.048,4.0
2016-09-11 21:00:00+00:00,21,6.920000000000001,7.0
2016-09-11 22:00:00+00:00,22,1.6079999999999992,1.5
2016-09-11 23:00:00+00:00,23,0.488,0.5
2016-09-12 00:00:00+00:00,0,0.376,0.5
2016-09-12 01:00:00+00:00,1,0.456,0.5
2016-09-12 02:00:00+00:00,2,0.512,0.5
2016-09-12 03:00:00+00:00,3,3.416,3.5
2016-09-12 04:00:00+00:00,4,2.368,2.25
2016-09-12 05:00:00+00:00,5,3.296,3.25
2016-09-12 06:00:00+00:00,6,0.36,0.25
2016-09-12 07:00:00+00:00,7,4.856000000000001,4.75
2016-09-12 08:00:00+00:00,8,3.344,3.25
2016-09-12 09:00:00+00:00,9,0.76,0.75
2016-09-12 10:00:00+00:00,10,0.328,0.25
2016-09-12 11:00:00+00:00,11,6.5840000000000005,6.5
2016-09-12 12:00:00+00:00,12,0.536,0.5
2016-09-12 13:00:00+00:00,13,0.336,0.25
2016-09-12 14:00:00+00:00,14,0.376,0.5
2016-09-12 15:00:00+00:00,15,0.464,0.5
2016-09-12 16:00:00+00:00,16,0.312,0.25
2016-09-12 17:00:00+00:00,17,0.4559999999999992,0.5
2016-09-12 18:00:00+00:00,18,0.36,0.25
2016-09-12 19:00:00+00:00,19,1.544,1.5
2016-09-12 20:00:00+00:00,20,1.552,1.5
2016-09-12 21:00:00+00:00,21,0.4639999999999992,0.5
2016-09-12 22:00:00+00:00,22,2.032,2.0
2016-09-12 23:00:00+00:00,23,0.424,0.5
2016-09-13 00:00:00+00:00,0,0.344,0.25
2016-09-13 01:00:00+00:00,1,0.424,0.5
2016-09-13 02:00:00+00:00,2,0.392,0.5
2016-09-13 03:00:00+00:00,3,3.984,4.0
2016-09-13 04:00:00+00:00,4,3.064,3.0
2016-09-13 05:00:00+00:00,5,11.728,11.75
2016-09-13 06:00:00+00:00,6,0.36,0.25
2016-09-13 07:00:00+00:00,7,0.352,0.25
2016-09-13 08:00:00+00:00,8,0.4559999999999992,0.5
2016-09-13 09:00:00+00:00,9,0.368,0.25
2016-09-13 10:00:00+00:00,10,0.464,0.5
2016-09-13 11:00:00+00:00,11,4.984,5.0
2016-09-13 12:00:00+00:00,12,0.568,0.5
2016-09-13 13:00:00+00:00,13,0.504,0.5
2016-09-13 14:00:00+00:00,14,0.456,0.5
2016-09-13 15:00:00+00:00,15,0.408,0.5
2016-09-13 16:00:00+00:00,16,0.472,0.5
2016-09-13 17:00:00+00:00,17,0.44,0.5
2016-09-13 18:00:00+00:00,18,1.792,1.75
2016-09-13 19:00:00+00:00,19,0.44,0.5
2016-09-13 20:00:00+00:00,20,1.968,2.0
2016-09-13 21:00:00+00:00,21,0.432,0.5
2016-09-13 22:00:00+00:00,22,0.8959999999999992,1.0
2016-09-13 23:00:00+00:00,23,5.896,6.0
2016-09-14 00:00:00+00:00,0,0.488,0.5
2016-09-14 01:00:00+00:00,1,0.488,0.5
2016-09-14 02:00:00+00:00,2,0.352,0.25
2016-09-14 03:00:00+00:00,3,4.864,4.75
2016-09-14 04:00:00+00:00,4,3.312,3.25
2016-09-14 05:00:00+00:00,5,6.4719999999999995,6.5
2016-09-14 06:00:00+00:00,6,0.848,0.75
2016-09-14 07:00:00+00:00,7,0.352,0.25
2016-09-14 08:00:00+00:00,8,0.44,0.5
2016-09-14 09:00:00+00:00,9,4.504,4.5
2016-09-14 10:00:00+00:00,10,0.672,0.75
2016-09-14 11:00:00+00:00,11,0.408,0.5
2016-09-14 12:00:00+00:00,12,0.4,0.5
2016-09-14 13:00:00+00:00,13,0.424,0.5
2016-09-14 14:00:00+00:00,14,0.36,0.25
2016-09-14 15:00:00+00:00,15,0.384,0.5
2016-09-14 16:00:00+00:00,16,0.424,0.5
2016-09-14 17:00:00+00:00,17,0.36,0.25
2016-09-14 18:00:00+00:00,18,6.056,6.0
2016-09-14 19:00:00+00:00,19,0.472,0.5
2016-09-14 20:00:00+00:00,20,1.8,1.75
2016-09-14 21:00:00+00:00,21,0.336,0.25
2016-09-14 22:00:00+00:00,22,0.344,0.25
2016-09-14 23:00:00+00:00,23,0.408,0.5
2016-09-15 00:00:00+00:00,0,0.472,0.5
2016-09-15 01:00:00+00:00,1,0.336,0.25
2016-09-15 02:00:00+00:00,2,0.352,0.25
2016-09-15 03:00:00+00:00,3,3.856,3.75
2016-09-15 04:00:00+00:00,4,2.512,2.5
2016-09-15 05:00:00+00:00,5,9.32,9.25
2016-09-15 06:00:00+00:00,6,0.472,0.5
2016-09-15 07:00:00+00:00,7,0.344,0.25
2016-09-15 08:00:00+00:00,8,0.392,0.5
2016-09-15 09:00:00+00:00,9,0.424,0.5
2016-09-15 10:00:00+00:00,10,0.256,0.25
2016-09-15 11:00:00+00:00,11,0.488,0.5
2016-09-15 12:00:00+00:00,12,0.392,0.5
2016-09-15 13:00:00+00:00,13,0.328,0.25
2016-09-15 14:00:00+00:00,14,0.416,0.5
2016-09-15 15:00:00+00:00,15,0.384,0.5
2016-09-15 16:00:00+00:00,16,0.416,0.5
2016-09-15 17:00:00+00:00,17,3.808,3.75
2016-09-15 18:00:00+00:00,18,0.36,0.25
2016-09-15 19:00:00+00:00,19,1.576,1.5
2016-09-15 20:00:00+00:00,20,2.096,2.0
2016-09-15 21:00:00+00:00,21,2.128,2.25
2016-09-15 22:00:00+00:00,22,0.416,0.5
2016-09-15 23:00:00+00:00,23,0.36,0.25
2016-09-16 00:00:00+00:00,0,0.432,0.5
2016-09-16 01:00:00+00:00,1,6.112,6.0
2016-09-16 02:00:00+00:00,2,0.352,0.25
2016-09-16 03:00:00+00:00,3,4.104,4.0
2016-09-16 04:00:00+00:00,4,2.992,3.0
2016-09-16 05:00:00+00:00,5,2.7439999999999993,2.75
2016-09-16 06:00:00+00:00,6,0.424,0.5
2016-09-16 07:00:00+00:00,7,0.344,0.25
2016-09-16 08:00:00+00:00,8,0.4,0.5
2016-09-16 09:00:00+00:00,9,0.448,0.5
2016-09-16 10:00:00+00:00,10,0.304,0.25
2016-09-16 11:00:00+00:00,11,0.408,0.5
2016-09-16 12:00:00+00:00,12,0.376,0.5
2016-09-16 13:00:00+00:00,13,0.424,0.5
2016-09-16 14:00:00+00:00,14,0.4,0.5
2016-09-16 15:00:00+00:00,15,2.88,3.0
2016-09-16 16:00:00+00:00,16,6.040000000000001,6.0
2016-09-16 17:00:00+00:00,17,8.288,8.25
2016-09-16 18:00:00+00:00,18,6.184,6.25
2016-09-16 19:00:00+00:00,19,1.3279999999999992,1.25
2016-09-16 20:00:00+00:00,20,2.032,2.0
2016-09-16 21:00:00+00:00,21,1.912,2.0
2016-09-16 22:00:00+00:00,22,1.912,2.0
2016-09-16 23:00:00+00:00,23,0.3359999999999992,0.25
2016-09-17 00:00:00+00:00,0,0.352,0.25
2016-09-17 01:00:00+00:00,1,0.424,0.5
2016-09-17 02:00:00+00:00,2,0.448,0.5
2016-09-17 03:00:00+00:00,3,3.615999999999999,3.5
2016-09-17 04:00:00+00:00,4,4.416,4.5
2016-09-17 05:00:00+00:00,5,2.768,2.75
2016-09-17 06:00:00+00:00,6,0.496,0.5
2016-09-17 07:00:00+00:00,7,1.96,2.0
2016-09-17 08:00:00+00:00,8,0.408,0.5
2016-09-17 09:00:00+00:00,9,6.264,6.25
2016-09-17 10:00:00+00:00,10,0.376,0.5
2016-09-17 11:00:00+00:00,11,0.496,0.5
2016-09-17 12:00:00+00:00,12,0.336,0.25
2016-09-17 13:00:00+00:00,13,1.296,1.25
2016-09-17 14:00:00+00:00,14,2.832,2.75
2016-09-17 15:00:00+00:00,15,0.384,0.5
2016-09-17 16:00:00+00:00,16,2.112,2.0
2016-09-17 17:00:00+00:00,17,1.712,1.75
2016-09-17 18:00:00+00:00,18,3.04,3.0
2016-09-17 19:00:00+00:00,19,2.575999999999999,2.5
2016-09-17 20:00:00+00:00,20,2.408,2.5
2016-09-17 21:00:00+00:00,21,2.7439999999999993,2.75
2016-09-17 22:00:00+00:00,22,0.336,0.25
2016-09-17 23:00:00+00:00,23,0.424,0.5
2016-09-18 00:00:00+00:00,0,0.408,0.5
2016-09-18 01:00:00+00:00,1,0.392,0.5
2016-09-18 02:00:00+00:00,2,0.44,0.5
2016-09-18 03:00:00+00:00,3,4.5920000000000005,4.5
2016-09-18 04:00:00+00:00,4,3.615999999999999,3.5
2016-09-18 05:00:00+00:00,5,4.44,4.5
2016-09-18 06:00:00+00:00,6,15.144,15.25
2016-09-18 07:00:00+00:00,7,3.864,3.75
2016-09-18 08:00:00+00:00,8,4.6240000000000006,4.5
2016-09-18 09:00:00+00:00,9,3.944,4.0
2016-09-18 10:00:00+00:00,10,4.192,4.25
2016-09-18 11:00:00+00:00,11,3.0,3.0
2016-09-18 12:00:00+00:00,12,3.6399999999999992,3.75
2016-09-18 13:00:00+00:00,13,1.688,1.75
2016-09-18 14:00:00+00:00,14,4.272,4.25
2016-09-18 15:00:00+00:00,15,5.6160000000000005,5.5
2016-09-18 16:00:00+00:00,16,1.6,1.5
2016-09-18 17:00:00+00:00,17,7.552,7.5
2016-09-18 18:00:00+00:00,18,2.248,2.25
2016-09-18 19:00:00+00:00,19,2.296,2.25
2016-09-18 20:00:00+00:00,20,3.256,3.25
2016-09-18 21:00:00+00:00,21,2.032,2.0
2016-09-18 22:00:00+00:00,22,9.607999999999999,9.5
2016-09-18 23:00:00+00:00,23,0.384,0.5
2016-09-19 00:00:00+00:00,0,0.408,0.5
2016-09-19 01:00:00+00:00,1,0.336,0.25
2016-09-19 02:00:00+00:00,2,0.3359999999999992,0.25
2016-09-19 03:00:00+00:00,3,5.856,5.75
2016-09-19 04:00:00+00:00,4,15.392,15.5
2016-09-19 05:00:00+00:00,5,10.984,11.0
2016-09-19 06:00:00+00:00,6,6.16,6.25
2016-09-19 07:00:00+00:00,7,7.456,7.5
2016-09-19 08:00:00+00:00,8,0.36,0.25
2016-09-19 09:00:00+00:00,9,0.392,0.5
2016-09-19 10:00:00+00:00,10,0.3359999999999992,0.25
2016-09-19 11:00:00+00:00,11,0.36,0.25
2016-09-19 12:00:00+00:00,12,3.6959999999999993,3.75
2016-09-19 13:00:00+00:00,13,1.784,1.75
2016-09-19 14:00:00+00:00,14,4.5600000000000005,4.5
2016-09-19 15:00:00+00:00,15,4.656000000000001,4.75
2016-09-19 16:00:00+00:00,16,12.552,12.5
2016-09-19 17:00:00+00:00,17,7.528,7.5
2016-09-19 18:00:00+00:00,18,4.6000000000000005,4.5
2016-09-19 19:00:00+00:00,19,7.928,8.0
2016-09-19 20:00:00+00:00,20,5.76,5.75
2016-09-19 21:00:00+00:00,21,5.944,6.0
2016-09-19 22:00:00+00:00,22,1.616,1.5
2016-09-19 23:00:00+00:00,23,0.408,0.5
2016-09-20 00:00:00+00:00,0,0.392,0.5
2016-09-20 01:00:00+00:00,1,0.376,0.5
2016-09-20 02:00:00+00:00,2,0.424,0.5
2016-09-20 03:00:00+00:00,3,6.008,6.0
2016-09-20 04:00:00+00:00,4,15.208,15.25
2016-09-20 05:00:00+00:00,5,12.44,12.5
2016-09-20 06:00:00+00:00,6,4.720000000000001,4.75
2016-09-20 07:00:00+00:00,7,8.584,8.5
2016-09-20 08:00:00+00:00,8,7.584,7.5
2016-09-20 09:00:00+00:00,9,5.88,6.0
2016-09-20 10:00:00+00:00,10,0.512,0.5
2016-09-20 11:00:00+00:00,11,10.6,10.5
2016-09-20 12:00:00+00:00,12,4.08,4.0
2016-09-20 13:00:00+00:00,13,1.496,1.5
2016-09-20 14:00:00+00:00,14,0.616,0.5
2016-09-20 15:00:00+00:00,15,5.064,5.0
2016-09-20 16:00:00+00:00,16,10.088,10.0
2016-09-20 17:00:00+00:00,17,6.744000000000001,6.75
2016-09-20 18:00:00+00:00,18,5.312,5.25
2016-09-20 19:00:00+00:00,19,4.2,4.25
2016-09-20 20:00:00+00:00,20,5.424,5.5
2016-09-20 21:00:00+00:00,21,13.455999999999996,13.5
2016-09-20 22:00:00+00:00,22,3.6639999999999993,3.75
2016-09-20 23:00:00+00:00,23,0.4479999999999992,0.5
2016-09-21 00:00:00+00:00,0,0.448,0.5
2016-09-21 01:00:00+00:00,1,0.392,0.5
2016-09-21 02:00:00+00:00,2,0.4479999999999992,0.5
2016-09-21 03:00:00+00:00,3,7.688,7.75
2016-09-21 04:00:00+00:00,4,11.944,12.0
2016-09-21 05:00:00+00:00,5,10.048,10.0
2016-09-21 06:00:00+00:00,6,3.6319999999999992,3.75
2016-09-21 07:00:00+00:00,7,5.864000000000001,5.75
2016-09-21 08:00:00+00:00,8,0.72,0.75
2016-09-21 09:00:00+00:00,9,3.92,4.0
2016-09-21 10:00:00+00:00,10,1.096,1.0
2016-09-21 11:00:00+00:00,11,1.44,1.5
2016-09-21 12:00:00+00:00,12,0.472,0.5
2016-09-21 13:00:00+00:00,13,1.56,1.5
2016-09-21 14:00:00+00:00,14,2.04,2.0
2016-09-21 15:00:00+00:00,15,6.5520000000000005,6.5
2016-09-21 16:00:00+00:00,16,4.760000000000001,4.75
2016-09-21 17:00:00+00:00,17,4.008,4.0
2016-09-21 18:00:00+00:00,18,5.472,5.5
2016-09-21 19:00:00+00:00,19,3.472,3.5
2016-09-21 20:00:00+00:00,20,5.5440000000000005,5.5
2016-09-21 21:00:00+00:00,21,6.016,6.0
2016-09-21 22:00:00+00:00,22,3.7039999999999993,3.75
2016-09-21 23:00:00+00:00,23,0.408,0.5
2016-09-22 00:00:00+00:00,0,0.488,0.5
2016-09-22 01:00:00+00:00,1,0.336,0.25
2016-09-22 02:00:00+00:00,2,0.336,0.25
2016-09-22 03:00:00+00:00,3,9.688,9.75
2016-09-22 04:00:00+00:00,4,16.2,16.25
2016-09-22 05:00:00+00:00,5,11.04,11.0
2016-09-22 06:00:00+00:00,6,5.5600000000000005,5.5
2016-09-22 07:00:00+00:00,7,3.864,3.75
2016-09-22 08:00:00+00:00,8,2.872,2.75
2016-09-22 09:00:00+00:00,9,1.712,1.75
2016-09-22 10:00:00+00:00,10,0.808,0.75
2016-09-22 11:00:00+00:00,11,1.608,1.5
2016-09-22 12:00:00+00:00,12,0.36,0.25
2016-09-22 13:00:00+00:00,13,2.408,2.5
2016-09-22 14:00:00+00:00,14,3.535999999999999,3.5
2016-09-22 15:00:00+00:00,15,3.912,4.0
2016-09-22 16:00:00+00:00,16,4.968,5.0
2016-09-22 17:00:00+00:00,17,4.824,4.75
2016-09-22 18:00:00+00:00,18,5.776000000000001,5.75
2016-09-22 19:00:00+00:00,19,4.144,4.25
2016-09-22 20:00:00+00:00,20,4.448,4.5
2016-09-22 21:00:00+00:00,21,10.288,10.25
2016-09-22 22:00:00+00:00,22,5.208,5.25
2016-09-22 23:00:00+00:00,23,0.352,0.25
2016-09-23 00:00:00+00:00,0,0.512,0.5
2016-09-23 01:00:00+00:00,1,0.36,0.25
2016-09-23 02:00:00+00:00,2,0.352,0.25
2016-09-23 03:00:00+00:00,3,8.352,8.25
2016-09-23 04:00:00+00:00,4,13.064,13.0
2016-09-23 05:00:00+00:00,5,9.136,9.25
2016-09-23 06:00:00+00:00,6,7.168,7.25
2016-09-23 07:00:00+00:00,7,0.392,0.5
2016-09-23 08:00:00+00:00,8,0.496,0.5
2016-09-23 09:00:00+00:00,9,2.448,2.5
2016-09-23 10:00:00+00:00,10,0.272,0.25
2016-09-23 11:00:00+00:00,11,7.856,7.75
2016-09-23 12:00:00+00:00,12,0.416,0.5
2016-09-23 13:00:00+00:00,13,1.816,1.75
2016-09-23 14:00:00+00:00,14,0.44,0.5
2016-09-23 15:00:00+00:00,15,2.615999999999999,2.5
2016-09-23 16:00:00+00:00,16,5.104,5.0
2016-09-23 17:00:00+00:00,17,8.04,8.0
2016-09-23 18:00:00+00:00,18,5.6160000000000005,5.5
2016-09-23 19:00:00+00:00,19,5.072,5.0
2016-09-23 20:00:00+00:00,20,6.704000000000001,6.75
2016-09-23 21:00:00+00:00,21,6.44,6.5
2016-09-23 22:00:00+00:00,22,3.04,3.0
2016-09-23 23:00:00+00:00,23,0.312,0.25
2016-09-24 00:00:00+00:00,0,0.368,0.25
2016-09-24 01:00:00+00:00,1,0.4639999999999992,0.5
2016-09-24 02:00:00+00:00,2,0.408,0.5
2016-09-24 03:00:00+00:00,3,9.784,9.75
2016-09-24 04:00:00+00:00,4,18.888,19.0
2016-09-24 05:00:00+00:00,5,15.8,15.75
2016-09-24 06:00:00+00:00,6,8.192,8.25
2016-09-24 07:00:00+00:00,7,3.7119999999999993,3.75
2016-09-24 08:00:00+00:00,8,2.7199999999999993,2.75
2016-09-24 09:00:00+00:00,9,0.968,1.0
2016-09-24 10:00:00+00:00,10,0.96,1.0
2016-09-24 11:00:00+00:00,11,0.472,0.5
2016-09-24 12:00:00+00:00,12,0.392,0.5
2016-09-24 13:00:00+00:00,13,0.328,0.25
2016-09-24 14:00:00+00:00,14,8.968,9.0
2016-09-24 15:00:00+00:00,15,0.352,0.25
2016-09-24 16:00:00+00:00,16,2.968,3.0
2016-09-24 17:00:00+00:00,17,3.024,3.0
2016-09-24 18:00:00+00:00,18,4.936,5.0
2016-09-24 19:00:00+00:00,19,2.7119999999999993,2.75
2016-09-24 20:00:00+00:00,20,2.76,2.75
2016-09-24 21:00:00+00:00,21,5.848,5.75
2016-09-24 22:00:00+00:00,22,2.6559999999999993,2.75
2016-09-24 23:00:00+00:00,23,0.4559999999999992,0.5
2016-09-25 00:00:00+00:00,0,0.512,0.5
2016-09-25 01:00:00+00:00,1,0.352,0.25
2016-09-25 02:00:00+00:00,2,2.136,2.25
2016-09-25 03:00:00+00:00,3,6.656000000000001,6.75
2016-09-25 04:00:00+00:00,4,7.376,7.5
2016-09-25 05:00:00+00:00,5,7.728,7.75
2016-09-25 06:00:00+00:00,6,10.88,11.0
2016-09-25 07:00:00+00:00,7,9.944,10.0
2016-09-25 08:00:00+00:00,8,4.064,4.0
2016-09-25 09:00:00+00:00,9,0.384,0.5
2016-09-25 10:00:00+00:00,10,2.584,2.5
2016-09-25 11:00:00+00:00,11,0.424,0.5
2016-09-25 12:00:00+00:00,12,0.36,0.25
2016-09-25 13:00:00+00:00,13,0.408,0.5
2016-09-25 14:00:00+00:00,14,2.584,2.5
2016-09-25 15:00:00+00:00,15,2.6319999999999992,2.75
2016-09-25 16:00:00+00:00,16,2.7359999999999993,2.75
2016-09-25 17:00:00+00:00,17,5.952,6.0
2016-09-25 18:00:00+00:00,18,4.5040000000000004,4.5
2016-09-25 19:00:00+00:00,19,9.016,9.0
2016-09-25 20:00:00+00:00,20,2.7359999999999993,2.75
2016-09-25 21:00:00+00:00,21,2.408,2.5
2016-09-25 22:00:00+00:00,22,2.7039999999999993,2.75
2016-09-25 23:00:00+00:00,23,0.408,0.5
2016-09-26 00:00:00+00:00,0,0.336,0.25
2016-09-26 01:00:00+00:00,1,0.4,0.5
2016-09-26 02:00:00+00:00,2,0.336,0.25
2016-09-26 03:00:00+00:00,3,6.736000000000001,6.75
2016-09-26 04:00:00+00:00,4,11.608,11.5
2016-09-26 05:00:00+00:00,5,12.888,13.0
2016-09-26 06:00:00+00:00,6,4.464,4.5
2016-09-26 07:00:00+00:00,7,3.92,4.0
2016-09-26 08:00:00+00:00,8,3.36,3.25
2016-09-26 09:00:00+00:00,9,0.472,0.5
2016-09-26 10:00:00+00:00,10,0.336,0.25
2016-09-26 11:00:00+00:00,11,0.32,0.25
2016-09-26 12:00:00+00:00,12,0.392,0.5
2016-09-26 13:00:00+00:00,13,2.48,2.5
2016-09-26 14:00:00+00:00,14,0.48,0.5
2016-09-26 15:00:00+00:00,15,1.64,1.75
2016-09-26 16:00:00+00:00,16,2.104,2.0
2016-09-26 17:00:00+00:00,17,2.496,2.5
2016-09-26 18:00:00+00:00,18,2.352,2.25
2016-09-26 19:00:00+00:00,19,2.6959999999999993,2.75
2016-09-26 20:00:00+00:00,20,2.36,2.25
2016-09-26 21:00:00+00:00,21,2.2,2.25
2016-09-26 22:00:00+00:00,22,2.6559999999999993,2.75
2016-09-26 23:00:00+00:00,23,5.872,5.75
2016-09-27 00:00:00+00:00,0,0.424,0.5
2016-09-27 01:00:00+00:00,1,0.416,0.5
2016-09-27 02:00:00+00:00,2,0.368,0.25
2016-09-27 03:00:00+00:00,3,5.072,5.0
2016-09-27 04:00:00+00:00,4,6.168,6.25
2016-09-27 05:00:00+00:00,5,10.591999999999999,10.5
2016-09-27 06:00:00+00:00,6,10.144,10.25
2016-09-27 07:00:00+00:00,7,4.6080000000000005,4.5
2016-09-27 08:00:00+00:00,8,8.792,8.75
2016-09-27 09:00:00+00:00,9,3.6879999999999993,3.75
2016-09-27 10:00:00+00:00,10,0.76,0.75
2016-09-27 11:00:00+00:00,11,7.904,8.0
2016-09-27 12:00:00+00:00,12,0.496,0.5
2016-09-27 13:00:00+00:00,13,0.448,0.5
2016-09-27 14:00:00+00:00,14,2.08,2.0
2016-09-27 15:00:00+00:00,15,1.696,1.75
2016-09-27 16:00:00+00:00,16,2.76,2.75
2016-09-27 17:00:00+00:00,17,2.504,2.5
2016-09-27 18:00:00+00:00,18,4.192,4.25
2016-09-27 19:00:00+00:00,19,2.2239999999999993,2.25
2016-09-27 20:00:00+00:00,20,2.824,2.75
2016-09-27 21:00:00+00:00,21,3.928,4.0
2016-09-27 22:00:00+00:00,22,4.5840000000000005,4.5
2016-09-27 23:00:00+00:00,23,0.472,0.5
2016-09-28 00:00:00+00:00,0,0.344,0.25
2016-09-28 01:00:00+00:00,1,0.336,0.25
2016-09-28 02:00:00+00:00,2,0.512,0.5
2016-09-28 03:00:00+00:00,3,5.304,5.25
2016-09-28 04:00:00+00:00,4,9.808,9.75
2016-09-28 05:00:00+00:00,5,10.928,11.0
2016-09-28 06:00:00+00:00,6,3.984,4.0
2016-09-28 07:00:00+00:00,7,2.6639999999999993,2.75
2016-09-28 08:00:00+00:00,8,2.6639999999999993,2.75
2016-09-28 09:00:00+00:00,9,0.36,0.25
2016-09-28 10:00:00+00:00,10,4.96,5.0
2016-09-28 11:00:00+00:00,11,5.104,5.0
2016-09-28 12:00:00+00:00,12,1.0959999999999992,1.0
2016-09-28 13:00:00+00:00,13,8.408,8.5
2016-09-28 14:00:00+00:00,14,2.992,3.0
2016-09-28 15:00:00+00:00,15,0.4,0.5
2016-09-28 16:00:00+00:00,16,3.1279999999999992,3.25
2016-09-28 17:00:00+00:00,17,5.152,5.25
2016-09-28 18:00:00+00:00,18,3.72,3.75
2016-09-28 19:00:00+00:00,19,6.048,6.0
2016-09-28 20:00:00+00:00,20,4.672000000000001,4.75
2016-09-28 21:00:00+00:00,21,4.256,4.25
2016-09-28 22:00:00+00:00,22,4.344,4.25
2016-09-28 23:00:00+00:00,23,0.48,0.5
2016-09-29 00:00:00+00:00,0,0.392,0.5
2016-09-29 01:00:00+00:00,1,6.184,6.25
2016-09-29 02:00:00+00:00,2,0.336,0.25
2016-09-29 03:00:00+00:00,3,6.5840000000000005,6.5
2016-09-29 04:00:00+00:00,4,11.232,11.25
2016-09-29 05:00:00+00:00,5,10.664,10.75
2016-09-29 06:00:00+00:00,6,3.864,3.75
2016-09-29 07:00:00+00:00,7,3.599999999999999,3.5
2016-09-29 08:00:00+00:00,8,1.904,2.0
2016-09-29 09:00:00+00:00,9,2.583999999999999,2.5
2016-09-29 10:00:00+00:00,10,0.288,0.25
2016-09-29 11:00:00+00:00,11,0.448,0.5
2016-09-29 12:00:00+00:00,12,0.392,0.5
2016-09-29 13:00:00+00:00,13,0.48,0.5
2016-09-29 14:00:00+00:00,14,0.344,0.25
2016-09-29 15:00:00+00:00,15,0.368,0.25
2016-09-29 16:00:00+00:00,16,3.016,3.0
2016-09-29 17:00:00+00:00,17,6.96,7.0
2016-09-29 18:00:00+00:00,18,3.904,4.0
2016-09-29 19:00:00+00:00,19,2.072,2.0
2016-09-29 20:00:00+00:00,20,4.36,4.25
2016-09-29 21:00:00+00:00,21,3.087999999999999,3.0
2016-09-29 22:00:00+00:00,22,2.488,2.5
2016-09-29 23:00:00+00:00,23,0.344,0.25
2016-09-30 00:00:00+00:00,0,0.512,0.5
2016-09-30 01:00:00+00:00,1,0.376,0.5
2016-09-30 02:00:00+00:00,2,0.344,0.25
2016-09-30 03:00:00+00:00,3,6.744000000000001,6.75
2016-09-30 04:00:00+00:00,4,11.383999999999999,11.5
2016-09-30 05:00:00+00:00,5,8.8,8.75
2016-09-30 06:00:00+00:00,6,2.328,2.25
2016-09-30 07:00:00+00:00,7,0.424,0.5
2016-09-30 08:00:00+00:00,8,4.312,4.25
2016-09-30 09:00:00+00:00,9,2.7279999999999993,2.75
2016-09-30 10:00:00+00:00,10,0.336,0.25
2016-09-30 11:00:00+00:00,11,0.336,0.25
2016-09-30 12:00:00+00:00,12,0.424,0.5
2016-09-30 13:00:00+00:00,13,0.536,0.5
2016-09-30 14:00:00+00:00,14,0.4319999999999992,0.5
2016-09-30 15:00:00+00:00,15,2.016,2.0
2016-09-30 16:00:00+00:00,16,2.591999999999999,2.5
2016-09-30 17:00:00+00:00,17,2.32,2.25
2016-09-30 18:00:00+00:00,18,4.704000000000001,4.75
2016-09-30 19:00:00+00:00,19,2.504,2.5
2016-09-30 20:00:00+00:00,20,2.567999999999999,2.5
2016-09-30 21:00:00+00:00,21,4.5680000000000005,4.5
2016-09-30 22:00:00+00:00,22,0.376,0.5
2016-09-30 23:00:00+00:00,23,0.416,0.5
2016-10-01 00:00:00+00:00,0,0.328,0.25
2016-10-01 01:00:00+00:00,1,0.352,0.25
2016-10-01 02:00:00+00:00,2,0.52,0.5
2016-10-01 03:00:00+00:00,3,5.5360000000000005,5.5
2016-10-01 04:00:00+00:00,4,14.296,14.25
2016-10-01 05:00:00+00:00,5,6.5280000000000005,6.5
2016-10-01 06:00:00+00:00,6,10.136,10.25
2016-10-01 07:00:00+00:00,7,7.992,8.0
2016-10-01 08:00:00+00:00,8,5.928000000000001,6.0
2016-10-01 09:00:00+00:00,9,1.8,1.75
2016-10-01 10:00:00+00:00,10,0.584,0.5
2016-10-01 11:00:00+00:00,11,0.392,0.5
2016-10-01 12:00:00+00:00,12,0.4,0.5
